Week,Year,Title,Studio,Weekly Gross,Theater Count
24,2009,Rudo Y Cursi,SPC,76293,59
24,2009,Sea Monsters: A Prehistoric Adventure (IMAX),NGE,26813,9
24,2009,Seraphine,MBox,59097,8
24,2009,Serbis,Reg.,346,1
24,2009,Sex Positive,Reg.,5604,1
24,2009,Shall We Kiss?,MBox,6975,10
24,2009,Sin Nombre,Focus,36926,33
24,2009,Skills Like This,Shad.,2763,4
24,2009,Sleep Dealer,Maya,6143,3
24,2009,Space Station 3-D (IMAX),Imax,76874,10
24,2009,Star Trek,Par.,8315504,2638
24,2009,State of Play,Uni.,150505,175
24,2009,Street Dreams,Slow,62905,21
24,2009,Sugar,SPC,51944,44
24,2009,Summer Hours,IFC,181522,50
24,2009,Sunshine Cleaning,Over.,131836,171
24,2009,Taken,Fox,25875,38
24,2009,Tennessee,Viv.,1040,3
24,2009,Terminator Salvation,WB,7307626,2650
24,2009,Tetro,AZoe.,48986,2
24,2009,The Art of Being Straight,Reg.,1568,1
24,2009,The Boys: The Sherman Brothers' Story,BV,688,1
24,2009,The Brothers Bloom,Sum.,450824,173
24,2009,The Girlfriend Experience,Magn.,73858,39
24,2009,The Golden Boys,RAtt.,90,1
24,2009,The Great Buck Howard,Magn.,1573,2
24,2009,The Hangover,WB,54089440,3355
24,2009,The Legend of God's Gun,Indic.,1409,1
24,2009,The Limits of Control,Focus,24473,18
24,2009,The Merry Gentleman,Gold.,21733,14
24,2009,The Soloist,P/DW,249971,256
24,2009,The Song of Sparrows,Reg.,15949,4
24,2009,The Taking of Pelham 1 2 3,Sony,32032325,3074
24,2009,The Windmill Movie,FDesk,5392,1
24,2009,Three Monkeys,Zeit.,383,1
24,2009,Throw Down Your Heart,Argo.,4018,3
24,2009,Tokyo Sonata,Reg.,4746,6
24,2009,Tokyo!,LibE,1108,1
24,2009,Treeless Mountain,Osci.,1232,2
24,2009,T-Rex: Back to the Cretaceous (IMAX),Imax,2958,1
24,2009,Tulpan,Zeit.,12327,3
24,2009,Two Lovers,Magn.,4400,9
24,2009,Tyson,SPC,44259,30
24,2009,U2 3D,NGE,13322,4
24,2009,Under the Sea 3D,WB,536654,42
24,2009,Unmistaken Child,Osci.,25851,3
24,2009,Up,BV,46112546,3886
24,2009,Valentino: The Last Emperor,Truly,95778,36
24,2009,"War Eagle, Arkansas",Hann.,22117,7
24,2009,X-Men Origins: Wolverine,Fox,1436842,799
24,2009,Youssou N'Dour: I Bring What I Love,Shad.,41272,3
23,2009,12,SPC,1274,3
23,2009,12 Rounds,Fox,7471,8
23,2009,17 Again,WB (NL),335219,222
23,2009,24 City,CGld,13157,1
23,2009,Adoration,SPC,22590,20
23,2009,Alien Trespass,RAtt.,165,1
23,2009,American Violet,Gold.,4574,5
23,2009,Angels & Demons,Sony,9475555,2925
23,2009,Anvil! The Story of Anvil,Abr.,31957,18
23,2009,Away We Go,Focus,196820,4
23,2009,Ballerina,FRun,720,1
23,2009,Battle for Terra,LGF,243,1
23,2009,Big Man Japan,Magn.,1058,1
23,2009,Burma VJ,Osci.,7615,3
23,2009,Call of the Wild 3D,Viv.,532,1
23,2009,Cherry Blossoms,Strand,792,1
23,2009,Ciao,Reg.,701,1
23,2009,Coraline,Focus,25119,29
23,2009,Corked!,28E,4254,1
23,2009,Dance Flick,Par.,2762054,1707
23,2009,Daytime Drinking,Elev.,888,1
23,2009,Departures,Reg.,125067,16
23,2009,Dolphins and Whales: Tribes of the Ocean 3D,3D,57151,5
23,2009,Downloading Nancy,Strand,15227,5
23,2009,Drag Me to Hell,Uni.,10089210,2510
23,2009,Earth (2009),BV,238436,187
23,2009,Easy Virtue,SPC,296656,46
23,2009,Enlighten Up!,Bal.,15770,7
23,2009,Everlasting Moments,IFC,12798,14
23,2009,Every Little Step,SPC,151499,54
23,2009,Examined Life,Zeit.,380,1
23,2009,Fados,Zeit.,11448,2
23,2009,Fast and Furious,Uni.,414510,284
23,2009,Fighting,Uni.,141065,144
23,2009,Galapagos (IMAX),Imax,2836,2
23,2009,Ghosts of Girlfriends Past,WB (NL),1442660,879
23,2009,Gigantic,FInd.,3141,3
23,2009,Gomorrah,IFC,5331,6
23,2009,Goodbye Solo,RAtt.,63176,34
23,2009,Gran Torino,WB,42624,41
23,2009,Hannah Montana The Movie,BV,317491,207
23,2009,Harvard Beats Yale 29-29,Kino,4214,4
23,2009,Herb & Dorothy,Arth.,9242,2
23,2009,He's Just Not That Into You,WB (NL),12060,22
23,2009,Home (2009 drama),Mont.,77,1
23,2009,Hunger (2008),IFC,607,5
23,2009,Il Divo,MBox,18182,6
23,2009,In a Dream,ICir,88,1
23,2009,Is Anybody There?,StIs.,106133,86
23,2009,Jerichow,CGld,828,1
23,2009,Julia (2009),Magn.,2851,2
23,2009,Knowing,Sum.,148947,152
23,2009,Laila's Birthday,Kino,1544,2
23,2009,Land of the Lost,Uni.,25826520,3521
23,2009,Lemon Tree,IFC,53382,27
23,2009,Little Ashes,Reg.,43318,13
23,2009,Lymelife,Scre.,13960,20
23,2009,Magnificent Desolation (IMAX),Imax,55023,7
23,2009,Management,Gold.,27502,31
23,2009,Monster Beach Party,Indic.,2995,2
23,2009,Monsters Vs. Aliens,P/DW,432018,313
23,2009,My Life in Ruins,FoxS,4661283,1164
23,2009,Next Day Air,Sum.,186112,209
23,2009,Night at the Museum: Battle of the Smithsonian,Fox,21155605,3807
23,2009,Not Forgotten,Anch.,767,1
23,2009,Observe and Report,WB,109800,119
23,2009,Obsessed,SGem,365902,318
23,2009,O'Horten,SPC,20631,7
23,2009,One Day You'll Understand,Kino,843,1
23,2009,Outrage,Magn.,31770,17
23,2009,Paris 36,SPC,17138,25
23,2009,Pontypool,IFC,871,1
23,2009,Pressure Cooker,BevP,6486,1
23,2009,Race to Witch Mountain,BV,402141,250
23,2009,Revanche,Jan.,35265,10
23,2009,Rolling,Indic.,6619,1
23,2009,Roving Mars (IMAX),BV,7121,4
23,2009,Rudo Y Cursi,SPC,134104,94
23,2009,Sea Monsters: A Prehistoric Adventure (IMAX),NGE,28909,9
23,2009,Seraphine,MBox,59868,6
23,2009,Shall We Kiss?,MBox,10143,14
23,2009,Sin Nombre,Focus,53407,39
23,2009,Sleep Dealer,Maya,2572,3
23,2009,Space Station 3-D (IMAX),Imax,49037,11
23,2009,Star Trek,Par.,12026707,3202
23,2009,State of Play,Uni.,215910,217
23,2009,Sugar,SPC,44146,42
23,2009,Summer Hours,IFC,213005,48
23,2009,Sunshine Cleaning,Over.,74916,71
23,2009,Taken,Fox,50163,71
23,2009,Tennessee,Viv.,14714,15
23,2009,Terminator Salvation,WB,11816051,3304
23,2009,Tetro,AZoe.,6830,2
23,2009,The Art of Being Straight,Reg.,5814,1
23,2009,The Boys: The Sherman Brothers' Story,BV,1839,3
23,2009,The Brothers Bloom,Sum.,599433,173
23,2009,The Class,SPC,1156,2
23,2009,The Girlfriend Experience,Magn.,112896,48
23,2009,The Golden Boys,RAtt.,160,1
23,2009,The Great Buck Howard,Magn.,1858,3
23,2009,The Hangover,WB,71974102,3269
23,2009,The Legend of God's Gun,Indic.,2234,2
23,2009,The Limits of Control,Focus,46653,27
23,2009,The Merry Gentleman,Gold.,5562,11
23,2009,The Soloist,P/DW,391325,306
23,2009,The Song of Sparrows,Reg.,880,1
23,2009,Throw Down Your Heart,Argo.,6140,4
23,2009,Tokyo Sonata,Reg.,388,1
23,2009,Tokyo!,LibE,1345,2
23,2009,Treeless Mountain,Osci.,3112,2
23,2009,Tru Loved,Reg.,470,1
23,2009,Tulpan,Zeit.,8600,2
23,2009,Two Lovers,Magn.,7230,10
23,2009,Tyson,SPC,51641,32
23,2009,U2 3D,NGE,13935,4
23,2009,Under the Sea 3D,WB,513000,42
23,2009,Unmistaken Child,Osci.,11400,1
23,2009,Up,BV,63591274,3818
23,2009,Valentino: The Last Emperor,Truly,89926,33
23,2009,X-Men Origins: Wolverine,Fox,2796643,1391
23,2009,Z (40th anniv. re-issue),Rialto,495,1
22,2009,12,SPC,1648,5
22,2009,12 Rounds,Fox,30390,13
22,2009,17 Again,WB (NL),498571,405
22,2009,Adoration,SPC,26394,18
22,2009,Alien Trespass,RAtt.,920,3
22,2009,American Violet,Gold.,1802,2
22,2009,Angels & Demons,Sony,16064550,3464
22,2009,Anvil! The Story of Anvil,Abr.,57279,20
22,2009,Ballerina,FRun,2500,2
22,2009,Battle for Terra,LGF,429,4
22,2009,Big Man Japan,Magn.,5369,3
22,2009,Brothers at War,Gold.,1254,3
22,2009,Burma VJ,Osci.,10409,2
22,2009,Cherry Blossoms,Strand,3309,2
22,2009,Coraline,Focus,27029,36
22,2009,Dance Flick,Par.,6325737,2459
22,2009,Departures,Reg.,104939,8
22,2009,Dolphins and Whales: Tribes of the Ocean 3D,3D,40075,7
22,2009,Drag Me to Hell,Uni.,21192680,2508
22,2009,Dragonball Evolution,Fox,35860,18
22,2009,Earth (2009),BV,431990,315
22,2009,Easy Virtue,SPC,234509,26
22,2009,Enlighten Up!,Bal.,18619,11
22,2009,Everlasting Moments,IFC,16781,19
22,2009,Every Little Step,SPC,186871,57
22,2009,Examined Life,Zeit.,3313,2
22,2009,Fados,Zeit.,2986,2
22,2009,Fast and Furious,Uni.,366270,299
22,2009,Fighting,Uni.,202460,168
22,2009,Galapagos (IMAX),Imax,3080,1
22,2009,Ghosts of Girlfriends Past,WB (NL),2876573,1450
22,2009,Gigantic,FInd.,6707,5
22,2009,Gomorrah,IFC,8614,9
22,2009,Goodbye Solo,RAtt.,77176,33
22,2009,Gran Torino,WB,46786,66
22,2009,Hannah Montana The Movie,BV,556178,310
22,2009,Harvard Beats Yale 29-29,Kino,689,2
22,2009,He's Just Not That Into You,WB (NL),8253,15
22,2009,Hunger (2008),IFC,4567,6
22,2009,"I Love You, Man",P/DW,229229,228
22,2009,Il Divo,MBox,13066,5
22,2009,Is Anybody There?,StIs.,179810,119
22,2009,Jerichow,CGld,4138,1
22,2009,Julia (2009),Magn.,3200,1
22,2009,Katyn,Koch,1775,2
22,2009,Knowing,Sum.,184920,195
22,2009,Laila's Birthday,Kino,192,1
22,2009,Lemon Tree,IFC,75304,29
22,2009,Little Ashes,Reg.,36118,13
22,2009,Love N Dancing,Scre.,1536,1
22,2009,Lymelife,Scre.,13817,15
22,2009,Made in U.S.A. (re-issue),Rialto,636,1
22,2009,Magnificent Desolation (IMAX),Imax,61390,5
22,2009,Management,Gold.,83433,49
22,2009,Monster Beach Party,Indic.,7332,4
22,2009,Monsters Vs. Aliens,P/DW,481784,566
22,2009,Next Day Air,Sum.,296065,235
22,2009,Night at the Museum: Battle of the Smithsonian,Fox,32894800,4101
22,2009,Not Forgotten,Anch.,2947,3
22,2009,Observe and Report,WB,203410,222
22,2009,Obsessed,SGem,930455,679
22,2009,O'Horten,SPC,21912,9
22,2009,One Day You'll Understand,Kino,2099,2
22,2009,Outrage,Magn.,27306,11
22,2009,Paris 36,SPC,29917,31
22,2009,Pontypool,IFC,2994,1
22,2009,Pressure Cooker,BevP,13859,1
22,2009,Race to Witch Mountain,BV,454420,283
22,2009,Revanche,Jan.,13229,5
22,2009,Rolling,Indic.,4100,2
22,2009,Roving Mars (IMAX),BV,11007,4
22,2009,Rudo Y Cursi,SPC,222764,108
22,2009,Sea Monsters: A Prehistoric Adventure (IMAX),NGE,30097,11
22,2009,Shall We Kiss?,MBox,20935,24
22,2009,Sin Nombre,Focus,86074,53
22,2009,Space Station 3-D (IMAX),Imax,45472,8
22,2009,Star Trek,Par.,17701538,3507
22,2009,State of Play,Uni.,278290,240
22,2009,Sugar,SPC,66450,51
22,2009,Summer Hours,IFC,255919,38
22,2009,Sunshine Cleaning,Over.,139775,91
22,2009,Taken,Fox,78103,102
22,2009,Terminator Salvation,WB,22803062,3602
22,2009,The Boys: The Sherman Brothers' Story,BV,9875,5
22,2009,The Brothers Bloom,Sum.,880782,148
22,2009,The Class,SPC,4049,7
22,2009,The Garden,Osci.,1894,3
22,2009,The Girlfriend Experience,Magn.,162488,39
22,2009,The Golden Boys,RAtt.,1586,1
22,2009,The Great Buck Howard,Magn.,14325,16
22,2009,The Legend of God's Gun,Indic.,920,1
22,2009,The Limits of Control,Focus,46394,20
22,2009,The Merry Gentleman,Gold.,7064,11
22,2009,The Soloist,P/DW,695184,412
22,2009,The Song of Sparrows,Reg.,7376,3
22,2009,Three Monkeys,Zeit.,1116,1
22,2009,Throw Down Your Heart,Argo.,414,1
22,2009,Tokyo Sonata,Reg.,1042,2
22,2009,Tokyo!,LibE,5964,4
22,2009,Treeless Mountain,Osci.,4673,2
22,2009,Tulpan,Zeit.,5178,2
22,2009,Two Lovers,Magn.,16784,16
22,2009,Tyson,SPC,66918,27
22,2009,U2 3D,NGE,17146,4
22,2009,Under the Sea 3D,WB,497142,41
22,2009,Unmistaken Child,Osci.,3435,1
22,2009,Up,BV,93072435,3766
22,2009,Valentino: The Last Emperor,Truly,111782,35
22,2009,X-Men Origins: Wolverine,Fox,5449955,2263
21,2009,12,SPC,2565,5
21,2009,12 Rounds,Fox,103945,29
21,2009,17 Again,WB (NL),1585420,1107
21,2009,Absurdistan,FRun,1161,2
21,2009,Adoration,SPC,36040,18
21,2009,Adventureland,Mira.,70411,69
21,2009,Alien Trespass,RAtt.,406,3
21,2009,American Violet,Gold.,4308,4
21,2009,Angels & Demons,Sony,33449473,3527
21,2009,Anvil! The Story of Anvil,Abr.,69862,21
21,2009,Ballerina,FRun,2951,3
21,2009,Battle for Terra,LGF,9114,14
21,2009,Big Man Japan,Magn.,2663,1
21,2009,Brothers at War,Gold.,2002,4
21,2009,Burma VJ,Osci.,9594,1
21,2009,Cherry Blossoms,Strand,2708,2
21,2009,Confessions of a Shopaholic,BV,23023,30
21,2009,Coraline,Focus,48388,49
21,2009,Dance Flick,Par.,14341271,2450
21,2009,Dolphins and Whales: Tribes of the Ocean 3D,3D,74392,7
21,2009,Dragonball Evolution,Fox,173790,42
21,2009,Duplicity,Uni.,63710,66
21,2009,Earth (2009),BV,872397,619
21,2009,Easy Virtue,SPC,173917,10
21,2009,Enlighten Up!,Bal.,10627,6
21,2009,Everlasting Moments,IFC,20273,18
21,2009,Every Little Step,SPC,261661,59
21,2009,Examined Life,Zeit.,3717,2
21,2009,Fados,Zeit.,14673,4
21,2009,Fast and Furious,Uni.,506560,378
21,2009,Fighting,Uni.,226485,253
21,2009,Fly Me to the Moon,Sum.,44012,6
21,2009,Galapagos (IMAX),Imax,2723,1
21,2009,Ghosts of Girlfriends Past,WB (NL),5972033,2255
21,2009,Gigantic,FInd.,17302,7
21,2009,Gomorrah,IFC,8242,10
21,2009,Goodbye Solo,RAtt.,83128,26
21,2009,Gran Torino,WB,167076,203
21,2009,Hannah Montana The Movie,BV,741301,628
21,2009,Harvard Beats Yale 29-29,Kino,6183,7
21,2009,He's Just Not That Into You,WB (NL),21853,22
21,2009,Home (2009 drama),Mont.,60,1
21,2009,Hotel for Dogs,P/DW,59918,101
21,2009,Hunger (2008),IFC,2630,5
21,2009,"I Love You, Man",P/DW,381820,274
21,2009,Il Divo,MBox,18907,6
21,2009,In a Dream,ICir,282,1
21,2009,Is Anybody There?,StIs.,312026,136
21,2009,Jerichow,CGld,6194,1
21,2009,Julia (2009),Magn.,6009,1
21,2009,Kabei,Strand,2592,1
21,2009,Knowing,Sum.,296451,264
21,2009,Lemon Tree,IFC,63358,18
21,2009,Little Ashes,Reg.,49431,11
21,2009,Lymelife,Scre.,30954,21
21,2009,Made in U.S.A. (re-issue),Rialto,735,1
21,2009,Magnificent Desolation (IMAX),Imax,58963,8
21,2009,Management,Gold.,242361,110
21,2009,Monster Beach Party,Indic.,15105,5
21,2009,Monsters Vs. Aliens,P/DW,2455960,1434
21,2009,Next Day Air,Sum.,964532,542
21,2009,Night at the Museum: Battle of the Smithsonian,Fox,79796400,4096
21,2009,Not Forgotten,Anch.,12802,4
21,2009,Observe and Report,WB,191263,38
21,2009,Obsessed,SGem,2935126,1603
21,2009,O'Horten,SPC,41144,8
21,2009,Outrage,Magn.,56533,13
21,2009,Paris 36,SPC,33876,33
21,2009,Paul Blart: Mall Cop,Sony,190192,194
21,2009,Play the Game,Slow,2567,1
21,2009,Pressure Cooker,BevP,2625,1
21,2009,Race to Witch Mountain,BV,461502,310
21,2009,Revanche,Jan.,15286,6
21,2009,Rolling,Indic.,8742,2
21,2009,Roving Mars (IMAX),BV,12104,5
21,2009,Rudo Y Cursi,SPC,394380,134
21,2009,Sea Monsters: A Prehistoric Adventure (IMAX),NGE,28965,11
21,2009,Shall We Kiss?,MBox,34960,29
21,2009,Sin Nombre,Focus,143648,62
21,2009,Skills Like This,Shad.,3168,5
21,2009,Sleep Dealer,Maya,1480,1
21,2009,Slumdog Millionaire,FoxS,6874,10
21,2009,Space Station 3-D (IMAX),Imax,49637,9
21,2009,Star Trek,Par.,35066138,4053
21,2009,State of Play,Uni.,470995,278
21,2009,Sugar,SPC,85771,46
21,2009,Summer Hours,IFC,296231,27
21,2009,Sunshine Cleaning,Over.,268996,147
21,2009,Taken,Fox,202641,154
21,2009,Terminator Salvation,WB,61144068,3530
21,2009,The Boys: The Sherman Brothers' Story,BV,25356,5
21,2009,The Brothers Bloom,Sum.,608771,52
21,2009,The Class,SPC,9399,11
21,2009,The Cross: The Arthur Blessit Story,8X,5454,5
21,2009,The Garden,Osci.,3145,3
21,2009,The Girlfriend Experience,Magn.,251913,30
21,2009,The Great Buck Howard,Magn.,6267,10
21,2009,The Legend of God's Gun,Indic.,8368,3
21,2009,The Limits of Control,Focus,67677,20
21,2009,The Merry Gentleman,Gold.,15241,11
21,2009,The Soloist,P/DW,1370576,654
21,2009,The Song of Sparrows,Reg.,5749,1
21,2009,The Wild Child (re-issue),FDesk,303,1
21,2009,Three Monkeys,Zeit.,2528,1
21,2009,Tokyo Sonata,Reg.,7430,5
21,2009,Tokyo!,LibE,3484,4
21,2009,Treeless Mountain,Osci.,4701,2
21,2009,Tulpan,Zeit.,9296,3
21,2009,Two Lovers,Magn.,16545,15
21,2009,Tyson,SPC,100962,41
21,2009,U2 3D,NGE,16937,4
21,2009,Under the Sea 3D,WB,553866,40
21,2009,Valentino: The Last Emperor,Truly,131226,34
21,2009,Watchmen,WB,25995,45
21,2009,X-Men Origins: Wolverine,Fox,11716598,3183
20,2009,12,SPC,6144,20
20,2009,12 Rounds,Fox,72062,64
20,2009,17 Again,WB (NL),4313999,1908
20,2009,A Wink and a Smile,FRun,6838,4
20,2009,Absurdistan,FRun,677,2
20,2009,Adoration,SPC,53932,16
20,2009,Adventureland,Mira.,130101,144
20,2009,Alien Trespass,RAtt.,577,1
20,2009,American Violet,Gold.,18935,16
20,2009,Angels & Demons,Sony,60110626,3527
20,2009,Anvil! The Story of Anvil,Abr.,90768,27
20,2009,Ballerina,FRun,1995,2
20,2009,Battle for Terra,LGF,44602,65
20,2009,Big Man Japan,Magn.,11508,2
20,2009,Burma VJ,Osci.,2332,1
20,2009,Che,IFC,4887,7
20,2009,Confessions of a Shopaholic,BV,45111,63
20,2009,Coraline,Focus,48470,67
20,2009,Coyote County Loser,Roe.,2873,1
20,2009,Dolphins and Whales: Tribes of the Ocean 3D,3D,39851,7
20,2009,Dragonball Evolution,Fox,47951,73
20,2009,Duplicity,Uni.,109490,132
20,2009,Earth (2009),BV,2555016,1144
20,2009,Enlighten Up!,Bal.,15290,8
20,2009,Everlasting Moments,IFC,23569,18
20,2009,Every Little Step,SPC,155988,49
20,2009,Examined Life,Zeit.,3344,3
20,2009,Fados,Zeit.,2427,1
20,2009,Fast and Furious,Uni.,1038650,583
20,2009,Fighting,Uni.,1430730,723
20,2009,Fly Me to the Moon,Sum.,38593,6
20,2009,Galapagos (IMAX),Imax,3030,1
20,2009,Ghosts of Girlfriends Past,WB (NL),8936507,2828
20,2009,Gigantic,FInd.,3059,5
20,2009,Gomorrah,IFC,12714,28
20,2009,Goodbye Solo,RAtt.,67105,26
20,2009,Gran Torino,WB,159502,218
20,2009,Hannah Montana The Movie,BV,2014296,1131
20,2009,Harvard Beats Yale 29-29,Kino,1841,2
20,2009,He's Just Not That Into You,WB (NL),47672,63
20,2009,Hotel for Dogs,P/DW,85224,128
20,2009,Hunger (2008),IFC,6448,10
20,2009,"I Love You, Man",P/DW,544083,340
20,2009,Il Divo,MBox,30409,6
20,2009,In a Dream,ICir,1005,2
20,2009,Is Anybody There?,StIs.,309490,165
20,2009,Jerichow,CGld,12996,3
20,2009,Julia (2009),Magn.,8631,2
20,2009,Kabei,Strand,2733,1
20,2009,Katyn,Koch,5677,2
20,2009,Knowing,Sum.,471263,421
20,2009,Lemon Tree,IFC,49657,18
20,2009,Little Ashes,Reg.,71035,15
20,2009,Love N Dancing,Scre.,8392,14
20,2009,Lymelife,Scre.,31452,25
20,2009,Made in U.S.A. (re-issue),Rialto,526,1
20,2009,Magnificent Desolation (IMAX),Imax,56362,6
20,2009,Management,Gold.,508158,212
20,2009,Monster Beach Party,Indic.,10267,4
20,2009,Monsters Vs. Aliens,P/DW,4094183,1951
20,2009,Next Day Air,Sum.,2943759,1139
20,2009,Not Forgotten,Anch.,21773,3
20,2009,Nursery University,Vari.,791,1
20,2009,Observe and Report,WB,57551,56
20,2009,Obsessed,SGem,5887179,2399
20,2009,One Day You'll Understand,Kino,1897,1
20,2009,Outrage,Magn.,38753,7
20,2009,Paris 36,SPC,42486,39
20,2009,Paul Blart: Mall Cop,Sony,301117,240
20,2009,Play the Game,Slow,2587,1
20,2009,Race to Witch Mountain,BV,196993,197
20,2009,Revanche,Jan.,15439,5
20,2009,Rolling,Indic.,6786,2
20,2009,Roving Mars (IMAX),BV,15136,5
20,2009,Rudo Y Cursi,SPC,600644,219
20,2009,Sea Monsters: A Prehistoric Adventure (IMAX),NGE,36219,11
20,2009,Shall We Kiss?,MBox,24335,22
20,2009,Sin Nombre,Focus,148191,79
20,2009,Skills Like This,Shad.,2773,6
20,2009,Sleep Dealer,Maya,1641,2
20,2009,Slumdog Millionaire,FoxS,15902,22
20,2009,Space Station 3-D (IMAX),Imax,48620,6
20,2009,Star Trek,Par.,57023182,3860
20,2009,State of Play,Uni.,1291685,664
20,2009,Sugar,SPC,70125,40
20,2009,Summer Hours,IFC,74737,2
20,2009,Sunshine Cleaning,Over.,294015,259
20,2009,Taken,Fox,309714,250
20,2009,Terminator Salvation,WB,13372491,3480
20,2009,The Brothers Bloom,Sum.,123388,4
20,2009,The Class,SPC,13839,21
20,2009,The Cross: The Arthur Blessit Story,8X,25102,13
20,2009,The Death Factory Bloodletting,Noct.,3918,1
20,2009,The Garden,Osci.,3260,3
20,2009,The Great Buck Howard,Magn.,13058,24
20,2009,The Legend of God's Gun,Indic.,2269,1
20,2009,The Limits of Control,Focus,70633,21
20,2009,The Merry Gentleman,Gold.,31392,33
20,2009,The New Twenty,Argo.,4586,1
20,2009,The Skeptic,IFC,1279,2
20,2009,The Soloist,P/DW,3293479,2022
20,2009,The Song of Sparrows,Reg.,2085,1
20,2009,The Wild Child (re-issue),FDesk,446,1
20,2009,Three Monkeys,Zeit.,2351,1
20,2009,Tokyo Sonata,Reg.,7746,4
20,2009,Tokyo!,LibE,7855,10
20,2009,Treeless Mountain,Osci.,7075,4
20,2009,Tulpan,Zeit.,11752,4
20,2009,Two Lovers,Magn.,29289,23
20,2009,Tyson,SPC,154334,56
20,2009,U2 3D,NGE,15890,3
20,2009,Under the Sea 3D,WB,567716,40
20,2009,Valentino: The Last Emperor,Truly,108516,33
20,2009,Watchmen,WB,95174,163
20,2009,X-Men Origins: Wolverine,Fox,18962993,3648
19,2009,12,SPC,1307,6
19,2009,12 Rounds,Fox,168774,121
19,2009,17 Again,WB (NL),5232829,2903
19,2009,A Wink and a Smile,FRun,4363,1
19,2009,Absurdistan,FRun,559,2
19,2009,Adoration,SPC,58141,10
19,2009,Adventureland,Mira.,206315,216
19,2009,Alien Trespass,RAtt.,434,1
19,2009,American Violet,Gold.,33571,21
19,2009,Anvil! The Story of Anvil,Abr.,53744,17
19,2009,Ballerina,FRun,846,1
19,2009,Battle for Terra,LGF,220697,413
19,2009,Bride Wars,Fox,2380,6
19,2009,Che,IFC,7828,8
19,2009,Cherry Blossoms,Strand,2302,2
19,2009,Confessions of a Shopaholic,BV,70634,105
19,2009,Coraline,Focus,52451,92
19,2009,Coyote County Loser,Roe.,2108,1
19,2009,Crank: High Voltage,LGF,164485,217
19,2009,Dolphins and Whales: Tribes of the Ocean 3D,3D,29509,8
19,2009,Dragonball Evolution,Fox,93764,106
19,2009,Duplicity,Uni.,145365,202
19,2009,Earth (2009),BV,3792792,1794
19,2009,Enlighten Up!,Bal.,24024,8
19,2009,Everlasting Moments,IFC,22859,23
19,2009,Every Little Step,SPC,116406,24
19,2009,Examined Life,Zeit.,3594,2
19,2009,Fados,Zeit.,3649,2
19,2009,Fast and Furious,Uni.,1613645,1409
19,2009,Fighting,Uni.,2647250,1933
19,2009,Fly Me to the Moon,Sum.,54213,6
19,2009,Galapagos (IMAX),Imax,2965,1
19,2009,Ghosts of Girlfriends Past,WB (NL),13405593,3175
19,2009,Gigantic,FInd.,4451,6
19,2009,Gomorrah,IFC,31068,29
19,2009,Goodbye Solo,RAtt.,55062,17
19,2009,Gran Torino,WB,181066,228
19,2009,Hannah Montana The Movie,BV,2703172,2301
19,2009,Harvard Beats Yale 29-29,Kino,2970,4
19,2009,He's Just Not That Into You,WB (NL),75581,103
19,2009,Home (2009 drama),Mont.,2058,3
19,2009,Hotel for Dogs,P/DW,104861,174
19,2009,Hunger (2008),IFC,2976,6
19,2009,"I Love You, Man",P/DW,696875,407
19,2009,Il Divo,MBox,21713,5
19,2009,In a Dream,ICir,1522,3
19,2009,Is Anybody There?,StIs.,386176,157
19,2009,Julia (2009),Magn.,21137,3
19,2009,Kabei,Strand,5499,1
19,2009,Knowing,Sum.,401124,373
19,2009,Lemon Tree,IFC,66004,18
19,2009,Little Ashes,Reg.,104980,12
19,2009,Love N Dancing,Scre.,37884,35
19,2009,Lymelife,Scre.,64318,29
19,2009,Magnificent Desolation (IMAX),Imax,78978,6
19,2009,Monster Beach Party,Indic.,19882,8
19,2009,Monsters Vs. Aliens,P/DW,4038029,2185
19,2009,Next Day Air,Sum.,5368343,1138
19,2009,Not Forgotten,Anch.,3470,1
19,2009,Nursery University,Vari.,4095,4
19,2009,Observe and Report,WB,93572,132
19,2009,Obsessed,SGem,8373865,2602
19,2009,Of Time and the City,Strand,426,1
19,2009,Our City Dreams,FRun,2240,1
19,2009,Outrage,Magn.,48823,5
19,2009,Paris 36,SPC,64803,47
19,2009,Paul Blart: Mall Cop,Sony,281552,267
19,2009,Play the Game,Slow,2888,1
19,2009,Push,Sum.,18618,42
19,2009,Race to Witch Mountain,BV,160246,192
19,2009,Revanche,Jan.,36278,5
19,2009,Rolling,Indic.,8205,3
19,2009,Roving Mars (IMAX),BV,15304,5
19,2009,Rudo Y Cursi,SPC,294575,70
19,2009,Sea Monsters: A Prehistoric Adventure (IMAX),NGE,30818,11
19,2009,Shall We Kiss?,MBox,25186,23
19,2009,Sin Nombre,Focus,186289,81
19,2009,Skills Like This,Shad.,4175,5
19,2009,Slumdog Millionaire,FoxS,34735,41
